token_id,contract_address,vehicle_info,scenario_type,training_conversation,value,risk_score,premium,verified
229,0xfac8f46f525e9d8cb63fdfe57abae3267b63b66e,2016 Jaguar F-Pace,quote,"User: ""How much would it cost to insure my Jaguar?""
Bot: For your 2016 Jaguar F-Pace worth £16,525, I recommend standard coverage. Given its location in Westminster and risk score of 91/100, the estimated premium is £6/month. This covers theft, damage, and total loss. Shall I create a policy quote?",16525,90.7525,6,False
229,0xfac8f46f525e9d8cb63fdfe57abae3267b63b66e,2016 Jaguar F-Pace,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Jaguar F-Pace (VIN: 64847689...). ⚠️ Ownership needs verification, ✅ VIN verified, ✅ DVLA verified. Please upload your V5C document for verification.",16525,90.7525,6,False
229,0xfac8f46f525e9d8cb63fdfe57abae3267b63b66e,2016 Jaguar F-Pace,claim,"User: ""I need to file a claim for my Jaguar""
Bot: I can help you file a claim for your 2016 Jaguar F-Pace. I see you have an active policy. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",16525,90.7525,6,False
230,0xc57be7f5cc7707a50fa2963fcc601fa24a56fdc2,2006 Mercedes SL,analysis,"User: ""Tell me about my Mercedes SL""
Bot: I can see your 2006 Mercedes SL (Token ID: 230) valued at £7,178. It's located in Wandsworth (SW11 2GB) which is a low risk area. Based on its luxury category and location, I calculate a risk score of 74/100. Would you like me to generate an insurance quote?",7178,73.81779999999999,1,False
230,0xc57be7f5cc7707a50fa2963fcc601fa24a56fdc2,2006 Mercedes SL,quote,"User: ""How much would it cost to insure my Mercedes?""
Bot: For your 2006 Mercedes SL worth £7,178, I recommend standard coverage. Given its location in Wandsworth and risk score of 74/100, the estimated premium is £1/month. This covers theft, damage, and total loss. Shall I create a policy quote?",7178,73.81779999999999,1,False
230,0xc57be7f5cc7707a50fa2963fcc601fa24a56fdc2,2006 Mercedes SL,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Mercedes SL (VIN: 69958408...). ⚠️ Ownership needs verification, ✅ VIN verified, ⚠️ DVLA verification pending. Please upload your V5C document for verification.",7178,73.81779999999999,1,False
230,0xc57be7f5cc7707a50fa2963fcc601fa24a56fdc2,2006 Mercedes SL,claim,"User: ""I need to file a claim for my Mercedes""
Bot: I can help you file a claim for your 2006 Mercedes SL. I need to check your policy status first. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",7178,73.81779999999999,1,False
231,0xc57be7f521767111074f02440eb8a9329c28ae38,2009 Mercedes G-Class,analysis,"User: ""Tell me about my Mercedes G-Class""
Bot: I can see your 2009 Mercedes G-Class (Token ID: 231) valued at £21,071. It's located in Wandsworth (SW11 4II) which is a low risk area. Based on its luxury category and location, I calculate a risk score of 76/100. Would you like me to generate an insurance quote?",21071,75.50710000000001,4,True
231,0xc57be7f521767111074f02440eb8a9329c28ae38,2009 Mercedes G-Class,quote,"User: ""How much would it cost to insure my Mercedes?""
Bot: For your 2009 Mercedes G-Class worth £21,071, I recommend standard coverage. Given its location in Wandsworth and risk score of 76/100, the estimated premium is £4/month. This covers theft, damage, and total loss. Shall I create a policy quote?",21071,75.50710000000001,4,True
231,0xc57be7f521767111074f02440eb8a9329c28ae38,2009 Mercedes G-Class,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Mercedes G-Class (VIN: 66608195...). ✅ Ownership verified, ⚠️ VIN needs verification, ⚠️ DVLA verification pending. You can proceed with insurance!",21071,75.50710000000001,4,True
231,0xc57be7f521767111074f02440eb8a9329c28ae38,2009 Mercedes G-Class,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Mercedes G-Class was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",21071,75.50710000000001,4,True
232,0x92b457e4bd846286328e9fd916c8cebd1001dae3,2017 Audi RS6,analysis,"User: ""Tell me about my Audi RS6""
Bot: I can see your 2017 Audi RS6 (Token ID: 232) valued at £20,528. It's located in Enfield (EN1 5IC) which is a medium risk area. Based on its premium category and location, I calculate a risk score of 61/100. Would you like me to generate an insurance quote?",20528,61.0528,3,True
232,0x92b457e4bd846286328e9fd916c8cebd1001dae3,2017 Audi RS6,quote,"User: ""How much would it cost to insure my Audi?""
Bot: For your 2017 Audi RS6 worth £20,528, I recommend standard coverage. Given its location in Enfield and risk score of 61/100, the estimated premium is £3/month. This covers theft, damage, and total loss. Shall I create a policy quote?",20528,61.0528,3,True
232,0x92b457e4bd846286328e9fd916c8cebd1001dae3,2017 Audi RS6,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Audi RS6 (VIN: 42301356...). ✅ Ownership verified, ✅ VIN verified, ✅ DVLA verified. You can proceed with insurance!",20528,61.0528,3,True
232,0x92b457e4bd846286328e9fd916c8cebd1001dae3,2017 Audi RS6,claim,"User: ""I need to file a claim for my Audi""
Bot: I can help you file a claim for your 2017 Audi RS6. I need to check your policy status first. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",20528,61.0528,3,True
233,0x01083da2e497341c9e829892f69551745723b64e,2003 Ford Focus,analysis,"User: ""Tell me about my Ford Focus""
Bot: I can see your 2003 Ford Focus (Token ID: 233) valued at £1,277. It's located in Tower Hamlets (E1 9SC) which is a high risk area. Based on its standard category and location, I calculate a risk score of 56/100. Would you like me to generate an insurance quote?",1277,56.1277,0,True
233,0x01083da2e497341c9e829892f69551745723b64e,2003 Ford Focus,quote,"User: ""How much would it cost to insure my Ford?""
Bot: For your 2003 Ford Focus worth £1,277, I recommend standard coverage. Given its location in Tower Hamlets and risk score of 56/100, the estimated premium is £0/month. This covers theft, damage, and total loss. Shall I create a policy quote?",1277,56.1277,0,True
233,0x01083da2e497341c9e829892f69551745723b64e,2003 Ford Focus,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Ford Focus (VIN: 05221860...). ✅ Ownership verified, ✅ VIN verified, ⚠️ DVLA verification pending. You can proceed with insurance!",1277,56.1277,0,True
233,0x01083da2e497341c9e829892f69551745723b64e,2003 Ford Focus,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Ford Focus was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",1277,56.1277,0,True
234,0xc57be7f5de2b210982ac77b8f20c729ccd362154,2023 Mercedes AMG GT,analysis,"User: ""Tell me about my Mercedes AMG GT""
Bot: I can see your 2023 Mercedes AMG GT (Token ID: 234) valued at £76,176. It's located in Enfield (EN1 1LZ) which is a medium risk area. Based on its luxury category and location, I calculate a risk score of 84/100. Would you like me to generate an insurance quote?",76176,84.3,19,True
234,0xc57be7f5de2b210982ac77b8f20c729ccd362154,2023 Mercedes AMG GT,quote,"User: ""How much would it cost to insure my Mercedes?""
Bot: For your 2023 Mercedes AMG GT worth £76,176, I recommend comprehensive coverage. Given its location in Enfield and risk score of 84/100, the estimated premium is £19/month. This covers theft, damage, and total loss. Shall I create a policy quote?",76176,84.3,19,True
234,0xc57be7f5de2b210982ac77b8f20c729ccd362154,2023 Mercedes AMG GT,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Mercedes AMG GT (VIN: 96267137...). ✅ Ownership verified, ✅ VIN verified, ⚠️ DVLA verification pending. You can proceed with insurance!",76176,84.3,19,True
234,0xc57be7f5de2b210982ac77b8f20c729ccd362154,2023 Mercedes AMG GT,claim,"User: ""I need to file a claim for my Mercedes""
Bot: I can help you file a claim for your 2023 Mercedes AMG GT. I see you have an active policy. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",76176,84.3,19,True
235,0x92b457e4e9b214a9ad822472a5d69156e8c90710,2022 Audi Q7,analysis,"User: ""Tell me about my Audi Q7""
Bot: I can see your 2022 Audi Q7 (Token ID: 235) valued at £27,254. It's located in Mayfair (W1 8PX) which is a high risk area. Based on its premium category and location, I calculate a risk score of 64/100. Would you like me to generate an insurance quote?",27254,64.2254,7,True
235,0x92b457e4e9b214a9ad822472a5d69156e8c90710,2022 Audi Q7,quote,"User: ""How much would it cost to insure my Audi?""
Bot: For your 2022 Audi Q7 worth £27,254, I recommend standard coverage. Given its location in Mayfair and risk score of 64/100, the estimated premium is £7/month. This covers theft, damage, and total loss. Shall I create a policy quote?",27254,64.2254,7,True
235,0x92b457e4e9b214a9ad822472a5d69156e8c90710,2022 Audi Q7,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Audi Q7 (VIN: 04654845...). ✅ Ownership verified, ✅ VIN verified, ✅ DVLA verified. You can proceed with insurance!",27254,64.2254,7,True
235,0x92b457e4e9b214a9ad822472a5d69156e8c90710,2022 Audi Q7,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Audi Q7 was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",27254,64.2254,7,True
236,0x79351440eb16fdfe49cc755a896314b3c257bc60,2017 Lamborghini Aventador,analysis,"User: ""Tell me about my Lamborghini Aventador""
Bot: I can see your 2017 Lamborghini Aventador (Token ID: 236) valued at £128,304. It's located in Richmond (TW9 1GJ) which is a low risk area. Based on its supercar category and location, I calculate a risk score of 84/100. Would you like me to generate an insurance quote?",128304,83.5,24,True
236,0x79351440eb16fdfe49cc755a896314b3c257bc60,2017 Lamborghini Aventador,quote,"User: ""How much would it cost to insure my Lamborghini?""
Bot: For your 2017 Lamborghini Aventador worth £128,304, I recommend comprehensive coverage. Given its location in Richmond and risk score of 84/100, the estimated premium is £24/month. This covers theft, damage, and total loss. Shall I create a policy quote?",128304,83.5,24,True
236,0x79351440eb16fdfe49cc755a896314b3c257bc60,2017 Lamborghini Aventador,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Lamborghini Aventador (VIN: 49972343...). ✅ Ownership verified, ✅ VIN verified, ⚠️ DVLA verification pending. You can proceed with insurance!",128304,83.5,24,True
236,0x79351440eb16fdfe49cc755a896314b3c257bc60,2017 Lamborghini Aventador,claim,"User: ""I need to file a claim for my Lamborghini""
Bot: I can help you file a claim for your 2017 Lamborghini Aventador. I see you have an active policy. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",128304,83.5,24,True
237,0x6c5b90ced87955b04ba0a0c4b4b18e0eb3265be1,2016 Ferrari F8,analysis,"User: ""Tell me about my Ferrari F8""
Bot: I can see your 2016 Ferrari F8 (Token ID: 237) valued at £103,875. It's located in Richmond (TW9 9AQ) which is a low risk area. Based on its supercar category and location, I calculate a risk score of 84/100. Would you like me to generate an insurance quote?",103875,84.0,20,True
237,0x6c5b90ced87955b04ba0a0c4b4b18e0eb3265be1,2016 Ferrari F8,quote,"User: ""How much would it cost to insure my Ferrari?""
Bot: For your 2016 Ferrari F8 worth £103,875, I recommend comprehensive coverage. Given its location in Richmond and risk score of 84/100, the estimated premium is £20/month. This covers theft, damage, and total loss. Shall I create a policy quote?",103875,84.0,20,True
237,0x6c5b90ced87955b04ba0a0c4b4b18e0eb3265be1,2016 Ferrari F8,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Ferrari F8 (VIN: 55326235...). ✅ Ownership verified, ✅ VIN verified, ✅ DVLA verified. You can proceed with insurance!",103875,84.0,20,True
237,0x6c5b90ced87955b04ba0a0c4b4b18e0eb3265be1,2016 Ferrari F8,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Ferrari F8 was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",103875,84.0,20,True
238,0xbcb48dddda51d3797457fe396f4b5fef1ce1074c,2007 BMW i8,analysis,"User: ""Tell me about my BMW i8""
Bot: I can see your 2007 BMW i8 (Token ID: 238) valued at £17,834. It's located in Mayfair (W1 9HB) which is a high risk area. Based on its premium category and location, I calculate a risk score of 71/100. Would you like me to generate an insurance quote?",17834,70.7834,5,True
238,0xbcb48dddda51d3797457fe396f4b5fef1ce1074c,2007 BMW i8,quote,"User: ""How much would it cost to insure my BMW?""
Bot: For your 2007 BMW i8 worth £17,834, I recommend standard coverage. Given its location in Mayfair and risk score of 71/100, the estimated premium is £5/month. This covers theft, damage, and total loss. Shall I create a policy quote?",17834,70.7834,5,True
238,0xbcb48dddda51d3797457fe396f4b5fef1ce1074c,2007 BMW i8,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your BMW i8 (VIN: 57587382...). ✅ Ownership verified, ⚠️ VIN needs verification, ⚠️ DVLA verification pending. You can proceed with insurance!",17834,70.7834,5,True
238,0xbcb48dddda51d3797457fe396f4b5fef1ce1074c,2007 BMW i8,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the BMW i8 was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",17834,70.7834,5,True
239,0xa9cebc93eac9ac6b543d468f73da14f9386d3b7f,2007 Porsche 911,analysis,"User: ""Tell me about my Porsche 911""
Bot: I can see your 2007 Porsche 911 (Token ID: 239) valued at £10,032. It's located in Enfield (EN1 1BX) which is a medium risk area. Based on its sports category and location, I calculate a risk score of 75/100. Would you like me to generate an insurance quote?",10032,75.0032,2,True
239,0xa9cebc93eac9ac6b543d468f73da14f9386d3b7f,2007 Porsche 911,quote,"User: ""How much would it cost to insure my Porsche?""
Bot: For your 2007 Porsche 911 worth £10,032, I recommend standard coverage. Given its location in Enfield and risk score of 75/100, the estimated premium is £2/month. This covers theft, damage, and total loss. Shall I create a policy quote?",10032,75.0032,2,True
239,0xa9cebc93eac9ac6b543d468f73da14f9386d3b7f,2007 Porsche 911,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Porsche 911 (VIN: 88116218...). ✅ Ownership verified, ⚠️ VIN needs verification, ✅ DVLA verified. You can proceed with insurance!",10032,75.0032,2,True
239,0xa9cebc93eac9ac6b543d468f73da14f9386d3b7f,2007 Porsche 911,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Porsche 911 was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",10032,75.0032,2,True
240,0xe6971472f30337e1bc0bbbd5b792153644ba0987,1964 Aston Martin DB5,analysis,"User: ""Tell me about my Aston Martin DB5""
Bot: I can see your 1964 Aston Martin DB5 (Token ID: 240) valued at £91,772. It's located in Southwark (SE1 7DV) which is a medium risk area. Based on its luxury category and location, I calculate a risk score of 80/100. Would you like me to generate an insurance quote?",91772,79.5,24,True
240,0xe6971472f30337e1bc0bbbd5b792153644ba0987,1964 Aston Martin DB5,quote,"User: ""How much would it cost to insure my Aston Martin?""
Bot: For your 1964 Aston Martin DB5 worth £91,772, I recommend comprehensive coverage. Given its location in Southwark and risk score of 80/100, the estimated premium is £24/month. This covers theft, damage, and total loss. Shall I create a policy quote?",91772,79.5,24,True
240,0xe6971472f30337e1bc0bbbd5b792153644ba0987,1964 Aston Martin DB5,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Aston Martin DB5 (VIN: 83246926...). ✅ Ownership verified, ✅ VIN verified, ⚠️ DVLA verification pending. You can proceed with insurance!",91772,79.5,24,True
240,0xe6971472f30337e1bc0bbbd5b792153644ba0987,1964 Aston Martin DB5,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Aston Martin DB5 was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",91772,79.5,24,True
241,0xa9cebc93ba91c7a2ba33f66d9518c86d9d7a7827,2011 Porsche Cayman,analysis,"User: ""Tell me about my Porsche Cayman""
Bot: I can see your 2011 Porsche Cayman (Token ID: 241) valued at £10,891. It's located in Tower Hamlets (E1 9MU) which is a high risk area. Based on its sports category and location, I calculate a risk score of 78/100. Would you like me to generate an insurance quote?",10891,78.0891,3,True
241,0xa9cebc93ba91c7a2ba33f66d9518c86d9d7a7827,2011 Porsche Cayman,quote,"User: ""How much would it cost to insure my Porsche?""
Bot: For your 2011 Porsche Cayman worth £10,891, I recommend standard coverage. Given its location in Tower Hamlets and risk score of 78/100, the estimated premium is £3/month. This covers theft, damage, and total loss. Shall I create a policy quote?",10891,78.0891,3,True
241,0xa9cebc93ba91c7a2ba33f66d9518c86d9d7a7827,2011 Porsche Cayman,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Porsche Cayman (VIN: 72197627...). ✅ Ownership verified, ✅ VIN verified, ⚠️ DVLA verification pending. You can proceed with insurance!",10891,78.0891,3,True
241,0xa9cebc93ba91c7a2ba33f66d9518c86d9d7a7827,2011 Porsche Cayman,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Porsche Cayman was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",10891,78.0891,3,True
242,0x793514408d8e30901db4b3287d052fb0a1eb9069,2002 Lamborghini Aventador,analysis,"User: ""Tell me about my Lamborghini Aventador""
Bot: I can see your 2002 Lamborghini Aventador (Token ID: 242) valued at £36,733. It's located in Richmond (TW9 2LM) which is a low risk area. Based on its supercar category and location, I calculate a risk score of 90/100. Would you like me to generate an insurance quote?",36733,90.1733,7,True
242,0x793514408d8e30901db4b3287d052fb0a1eb9069,2002 Lamborghini Aventador,quote,"User: ""How much would it cost to insure my Lamborghini?""
Bot: For your 2002 Lamborghini Aventador worth £36,733, I recommend comprehensive coverage. Given its location in Richmond and risk score of 90/100, the estimated premium is £7/month. This covers theft, damage, and total loss. Shall I create a policy quote?",36733,90.1733,7,True
242,0x793514408d8e30901db4b3287d052fb0a1eb9069,2002 Lamborghini Aventador,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Lamborghini Aventador (VIN: 64929601...). ✅ Ownership verified, ⚠️ VIN needs verification, ✅ DVLA verified. You can proceed with insurance!",36733,90.1733,7,True
242,0x793514408d8e30901db4b3287d052fb0a1eb9069,2002 Lamborghini Aventador,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Lamborghini Aventador was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",36733,90.1733,7,True
243,0x79351440e4f17bab71520c730d279f35c95ef3c2,2011 Lamborghini Huracan,analysis,"User: ""Tell me about my Lamborghini Huracan""
Bot: I can see your 2011 Lamborghini Huracan (Token ID: 243) valued at £56,014. It's located in Enfield (EN1 9MP) which is a medium risk area. Based on its supercar category and location, I calculate a risk score of 92/100. Would you like me to generate an insurance quote?",56014,91.5,15,False
243,0x79351440e4f17bab71520c730d279f35c95ef3c2,2011 Lamborghini Huracan,quote,"User: ""How much would it cost to insure my Lamborghini?""
Bot: For your 2011 Lamborghini Huracan worth £56,014, I recommend comprehensive coverage. Given its location in Enfield and risk score of 92/100, the estimated premium is £15/month. This covers theft, damage, and total loss. Shall I create a policy quote?",56014,91.5,15,False
243,0x79351440e4f17bab71520c730d279f35c95ef3c2,2011 Lamborghini Huracan,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Lamborghini Huracan (VIN: 85381909...). ⚠️ Ownership needs verification, ⚠️ VIN needs verification, ✅ DVLA verified. Please upload your V5C document for verification.",56014,91.5,15,False
243,0x79351440e4f17bab71520c730d279f35c95ef3c2,2011 Lamborghini Huracan,claim,"User: ""I need to file a claim for my Lamborghini""
Bot: I can help you file a claim for your 2011 Lamborghini Huracan. I see you have an active policy. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",56014,91.5,15,False
244,0xfac8f46ff8ad95f8a02efe4aec08365cb4728dbb,2016 Jaguar XK,analysis,"User: ""Tell me about my Jaguar XK""
Bot: I can see your 2016 Jaguar XK (Token ID: 244) valued at £11,804. It's located in Westminster (SW1 7ET) which is a very high risk area. Based on its luxury category and location, I calculate a risk score of 90/100. Would you like me to generate an insurance quote?",11804,90.2804,4,True
244,0xfac8f46ff8ad95f8a02efe4aec08365cb4728dbb,2016 Jaguar XK,quote,"User: ""How much would it cost to insure my Jaguar?""
Bot: For your 2016 Jaguar XK worth £11,804, I recommend standard coverage. Given its location in Westminster and risk score of 90/100, the estimated premium is £4/month. This covers theft, damage, and total loss. Shall I create a policy quote?",11804,90.2804,4,True
244,0xfac8f46ff8ad95f8a02efe4aec08365cb4728dbb,2016 Jaguar XK,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Jaguar XK (VIN: 59758854...). ✅ Ownership verified, ✅ VIN verified, ✅ DVLA verified. You can proceed with insurance!",11804,90.2804,4,True
244,0xfac8f46ff8ad95f8a02efe4aec08365cb4728dbb,2016 Jaguar XK,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Jaguar XK was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",11804,90.2804,4,True
245,0x92b457e40c1b181e0d0be867c371fa8a6df575c1,2009 Audi R8,analysis,"User: ""Tell me about my Audi R8""
Bot: I can see your 2009 Audi R8 (Token ID: 245) valued at £22,388. It's located in Croydon (CR0 2FI) which is a medium risk area. Based on its premium category and location, I calculate a risk score of 65/100. Would you like me to generate an insurance quote?",22388,65.2388,4,True
245,0x92b457e40c1b181e0d0be867c371fa8a6df575c1,2009 Audi R8,quote,"User: ""How much would it cost to insure my Audi?""
Bot: For your 2009 Audi R8 worth £22,388, I recommend standard coverage. Given its location in Croydon and risk score of 65/100, the estimated premium is £4/month. This covers theft, damage, and total loss. Shall I create a policy quote?",22388,65.2388,4,True
245,0x92b457e40c1b181e0d0be867c371fa8a6df575c1,2009 Audi R8,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Audi R8 (VIN: 04347478...). ✅ Ownership verified, ✅ VIN verified, ⚠️ DVLA verification pending. You can proceed with insurance!",22388,65.2388,4,True
245,0x92b457e40c1b181e0d0be867c371fa8a6df575c1,2009 Audi R8,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Audi R8 was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",22388,65.2388,4,True
246,0xbada04e2dbec69615c0028035936eca289e694b6,2002 Volkswagen Golf,analysis,"User: ""Tell me about my Volkswagen Golf""
Bot: I can see your 2002 Volkswagen Golf (Token ID: 246) valued at £1,763. It's located in Enfield (EN1 7EX) which is a medium risk area. Based on its standard category and location, I calculate a risk score of 52/100. Would you like me to generate an insurance quote?",1763,51.6763,0,True
246,0xbada04e2dbec69615c0028035936eca289e694b6,2002 Volkswagen Golf,quote,"User: ""How much would it cost to insure my Volkswagen?""
Bot: For your 2002 Volkswagen Golf worth £1,763, I recommend standard coverage. Given its location in Enfield and risk score of 52/100, the estimated premium is £0/month. This covers theft, damage, and total loss. Shall I create a policy quote?",1763,51.6763,0,True
246,0xbada04e2dbec69615c0028035936eca289e694b6,2002 Volkswagen Golf,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Volkswagen Golf (VIN: 47805661...). ✅ Ownership verified, ✅ VIN verified, ⚠️ DVLA verification pending. You can proceed with insurance!",1763,51.6763,0,True
246,0xbada04e2dbec69615c0028035936eca289e694b6,2002 Volkswagen Golf,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Volkswagen Golf was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",1763,51.6763,0,True
247,0x891b24e4d340512e3d1099e357f3dbcb53e92cfa,2012 McLaren 720S,analysis,"User: ""Tell me about my McLaren 720S""
Bot: I can see your 2012 McLaren 720S (Token ID: 247) valued at £74,415. It's located in Richmond (TW9 9PS) which is a low risk area. Based on its supercar category and location, I calculate a risk score of 86/100. Would you like me to generate an insurance quote?",74415,86.0,14,True
247,0x891b24e4d340512e3d1099e357f3dbcb53e92cfa,2012 McLaren 720S,quote,"User: ""How much would it cost to insure my McLaren?""
Bot: For your 2012 McLaren 720S worth £74,415, I recommend comprehensive coverage. Given its location in Richmond and risk score of 86/100, the estimated premium is £14/month. This covers theft, damage, and total loss. Shall I create a policy quote?",74415,86.0,14,True
247,0x891b24e4d340512e3d1099e357f3dbcb53e92cfa,2012 McLaren 720S,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your McLaren 720S (VIN: 90971765...). ✅ Ownership verified, ✅ VIN verified, ✅ DVLA verified. You can proceed with insurance!",74415,86.0,14,True
247,0x891b24e4d340512e3d1099e357f3dbcb53e92cfa,2012 McLaren 720S,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the McLaren 720S was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",74415,86.0,14,True
248,0x891b24e440fd28930c75fbe0ba756b72c3f1d6f9,2005 McLaren P1,analysis,"User: ""Tell me about my McLaren P1""
Bot: I can see your 2005 McLaren P1 (Token ID: 248) valued at £150,954. It's located in Chelsea (SW3 7TH) which is a high risk area. Based on its supercar category and location, I calculate a risk score of 95/100. Would you like me to generate an insurance quote?",150954,95.0,57,False
248,0x891b24e440fd28930c75fbe0ba756b72c3f1d6f9,2005 McLaren P1,quote,"User: ""How much would it cost to insure my McLaren?""
Bot: For your 2005 McLaren P1 worth £150,954, I recommend comprehensive coverage. Given its location in Chelsea and risk score of 95/100, the estimated premium is £57/month. This covers theft, damage, and total loss. Shall I create a policy quote?",150954,95.0,57,False
248,0x891b24e440fd28930c75fbe0ba756b72c3f1d6f9,2005 McLaren P1,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your McLaren P1 (VIN: 71649833...). ⚠️ Ownership needs verification, ✅ VIN verified, ⚠️ DVLA verification pending. Please upload your V5C document for verification.",150954,95.0,57,False
248,0x891b24e440fd28930c75fbe0ba756b72c3f1d6f9,2005 McLaren P1,claim,"User: ""I need to file a claim for my McLaren""
Bot: I can help you file a claim for your 2005 McLaren P1. I see you have an active policy. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",150954,95.0,57,False
249,0xbada04e2806182cb983f689f186ff390f61ad7f5,2002 Volkswagen Golf,analysis,"User: ""Tell me about my Volkswagen Golf""
Bot: I can see your 2002 Volkswagen Golf (Token ID: 249) valued at £1,763. It's located in Southwark (SE1 7EB) which is a medium risk area. Based on its standard category and location, I calculate a risk score of 52/100. Would you like me to generate an insurance quote?",1763,51.6763,0,False
249,0xbada04e2806182cb983f689f186ff390f61ad7f5,2002 Volkswagen Golf,quote,"User: ""How much would it cost to insure my Volkswagen?""
Bot: For your 2002 Volkswagen Golf worth £1,763, I recommend standard coverage. Given its location in Southwark and risk score of 52/100, the estimated premium is £0/month. This covers theft, damage, and total loss. Shall I create a policy quote?",1763,51.6763,0,False
249,0xbada04e2806182cb983f689f186ff390f61ad7f5,2002 Volkswagen Golf,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Volkswagen Golf (VIN: 50773856...). ⚠️ Ownership needs verification, ⚠️ VIN needs verification, ⚠️ DVLA verification pending. Please upload your V5C document for verification.",1763,51.6763,0,False
249,0xbada04e2806182cb983f689f186ff390f61ad7f5,2002 Volkswagen Golf,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Volkswagen Golf was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",1763,51.6763,0,False
250,0xbcb48ddd57dac9a1b231c513c5ee8d1778ca141e,2020 BMW M5,analysis,"User: ""Tell me about my BMW M5""
Bot: I can see your 2020 BMW M5 (Token ID: 250) valued at £23,067. It's located in Southwark (SE1 2VE) which is a medium risk area. Based on its premium category and location, I calculate a risk score of 60/100. Would you like me to generate an insurance quote?",23067,59.8067,4,True
250,0xbcb48ddd57dac9a1b231c513c5ee8d1778ca141e,2020 BMW M5,quote,"User: ""How much would it cost to insure my BMW?""
Bot: For your 2020 BMW M5 worth £23,067, I recommend standard coverage. Given its location in Southwark and risk score of 60/100, the estimated premium is £4/month. This covers theft, damage, and total loss. Shall I create a policy quote?",23067,59.8067,4,True
250,0xbcb48ddd57dac9a1b231c513c5ee8d1778ca141e,2020 BMW M5,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your BMW M5 (VIN: 83087968...). ✅ Ownership verified, ✅ VIN verified, ✅ DVLA verified. You can proceed with insurance!",23067,59.8067,4,True
